market,commodity,year,month,cpi
Ho,Yam,2012,8,101.9171
Ho,Yam,2012,9,97.3699
Ho,Yam,2012,10,98.5842
Ho,Yam,2012,11,98.9502
Ho,Yam,2012,12,99.6234
Ho,Yam,2013,1,105.273
Ho,Yam,2013,2,105.273
Ho,Yam,2013,3,105.273
Ho,Yam,2013,4,108.0738
Ho,Yam,2013,5,108.0738
Ho,Yam,2013,6,109.6575
Ho,Yam,2013,7,111.53
Ho,Yam,2013,8,110.0008
Ho,Yam,2013,9,106.0242
Ho,Yam,2013,10,105.3739
Ho,Yam,2013,11,106.1582
Ho,Yam,2013,12,106.8374
Ho,Yam,2014,1,112.7433
Ho,Yam,2014,2,113.1858
Ho,Yam,2014,3,113.92
Ho,Yam,2014,4,115.6005
Ho,Yam,2014,5,116.7307
Ho,Yam,2014,6,118.3548
Ho,Yam,2014,7,117.1318
Ho,Yam,2014,8,115.7
Ho,Yam,2014,9,112.1683
Ho,Yam,2014,10,112.243
Ho,Yam,2014,11,113.2103
Ho,Yam,2014,12,114.0564
Ho,Yam,2015,1,120.5275
Ho,Yam,2015,2,121.1263
Ho,Yam,2015,3,122.0781
Ho,Yam,2015,4,123.8958
Ho,Yam,2015,5,125.2882
Ho,Yam,2015,6,127.111
Ho,Yam,2015,7,126.0348
Ho,Yam,2015,8,124.5137
Ho,Yam,2015,9,120.9395
Ho,Yam,2015,10,121.0138
Ho,Yam,2015,11,122.1764
Ho,Yam,2015,12,123.1852
Ho,Yam,2016,1,130.3701
Ho,Yam,2016,2,131.1867
Ho,Yam,2016,3,132.2356
Ho,Yam,2016,4,134.2526
Ho,Yam,2016,5,135.9292
Ho,Yam,2016,6,137.9933
Ho,Yam,2016,7,136.92
Ho,Yam,2016,8,135.0664
Ho,Yam,2016,9,131.7905
Ho,Yam,2016,10,131.4893
Ho,Yam,2016,11,133.5423
Ho,Yam,2016,12,135.1228
Ho,Yam,2017,1,139.5017
Ho,Yam,2017,2,140.5844
Ho,Yam,2017,3,141.8227
Ho,Yam,2017,4,143.2019
Ho,Yam,2017,5,144.5164
Ho,Yam,2017,6,146.5159
Ho,Yam,2017,7,146.8
Ho,Yam,2017,8,145
Ho,Yam,2017,9,142.4703
Ho,Yam,2017,10,142.2714
Ho,Yam,2017,11,
Ho,Yam,2017,12,
Sekondi/Takoradi,Maize,2008,1,214.5
Sekondi/Takoradi,Maize,2008,2,220.7
Sekondi/Takoradi,Maize,2008,3,225.7
Sekondi/Takoradi,Maize,2008,4,231.3
Sekondi/Takoradi,Maize,2008,5,243.5
Sekondi/Takoradi,Maize,2008,6,249.1
Sekondi/Takoradi,Maize,2008,7,251
Sekondi/Takoradi,Maize,2008,8,248.6
Sekondi/Takoradi,Maize,2008,9,243.8
Sekondi/Takoradi,Maize,2008,10,236.9
Sekondi/Takoradi,Maize,2008,11,241.1
Sekondi/Takoradi,Maize,2008,12,246.7
Sekondi/Takoradi,Maize,2009,1,256.2
Sekondi/Takoradi,Maize,2009,2,262.5
Sekondi/Takoradi,Maize,2009,3,267.5
Sekondi/Takoradi,Maize,2009,4,276
Sekondi/Takoradi,Maize,2009,5,285.3
Sekondi/Takoradi,Maize,2009,6,287.8
Sekondi/Takoradi,Maize,2009,7,289.1
Sekondi/Takoradi,Maize,2009,8,285.3
Sekondi/Takoradi,Maize,2009,9,275
Sekondi/Takoradi,Maize,2009,10,269
Sekondi/Takoradi,Maize,2009,11,271
Sekondi/Takoradi,Maize,2009,12,275.9
Sekondi/Takoradi,Maize,2010,1,279.5
Sekondi/Takoradi,Maize,2010,2,284
Sekondi/Takoradi,Maize,2010,3,287.1
Sekondi/Takoradi,Maize,2010,4,292.1
Sekondi/Takoradi,Maize,2010,5,298.6
Sekondi/Takoradi,Maize,2010,6,305.4
Sekondi/Takoradi,Maize,2010,7,306
Sekondi/Takoradi,Maize,2010,8,300.5
Sekondi/Takoradi,Maize,2010,9,290.6
Sekondi/Takoradi,Maize,2010,10,284.1
Sekondi/Takoradi,Maize,2010,11,285.4
Sekondi/Takoradi,Maize,2010,12,288.3
Sekondi/Takoradi,Maize,2011,1,293
Sekondi/Takoradi,Maize,2011,2,297
Sekondi/Takoradi,Maize,2011,3,300.6
Sekondi/Takoradi,Maize,2011,4,304.3
Sekondi/Takoradi,Maize,2011,5,310.4
Sekondi/Takoradi,Maize,2011,6,313.9
Sekondi/Takoradi,Maize,2011,7,316
Sekondi/Takoradi,Maize,2011,8,311.9
Sekondi/Takoradi,Maize,2011,9,301.4
Sekondi/Takoradi,Maize,2011,10,295.6
Sekondi/Takoradi,Maize,2011,11,298
Sekondi/Takoradi,Maize,2011,12,300.6
Sekondi/Takoradi,Maize,2012,1,97.4958
Sekondi/Takoradi,Maize,2012,2,98.641
Sekondi/Takoradi,Maize,2012,3,98.641
Sekondi/Takoradi,Maize,2012,4,101.4071
Sekondi/Takoradi,Maize,2012,5,101.4071
Sekondi/Takoradi,Maize,2012,6,102.1679
Sekondi/Takoradi,Maize,2012,7,103.9148
Sekondi/Takoradi,Maize,2012,8,101.9171
Sekondi/Takoradi,Maize,2012,9,97.3699
Sekondi/Takoradi,Maize,2012,10,98.5842
Sekondi/Takoradi,Maize,2012,11,98.9502
Sekondi/Takoradi,Maize,2012,12,99.6234
Sekondi/Takoradi,Maize,2013,1,105.273
Sekondi/Takoradi,Maize,2013,2,105.273
Sekondi/Takoradi,Maize,2013,3,105.273
Sekondi/Takoradi,Maize,2013,4,108.0738
Sekondi/Takoradi,Maize,2013,5,108.0738
Sekondi/Takoradi,Maize,2013,6,109.6575
Sekondi/Takoradi,Maize,2013,7,111.53
Sekondi/Takoradi,Maize,2013,8,110.0008
Sekondi/Takoradi,Maize,2013,9,106.0242
Sekondi/Takoradi,Maize,2013,10,105.3739
Sekondi/Takoradi,Maize,2013,11,106.1582
Sekondi/Takoradi,Maize,2013,12,106.8374
Sekondi/Takoradi,Maize,2014,1,112.7433
Sekondi/Takoradi,Maize,2014,2,113.1858
Sekondi/Takoradi,Maize,2014,3,113.92
Sekondi/Takoradi,Maize,2014,4,115.6005
Sekondi/Takoradi,Maize,2014,5,116.7307
Sekondi/Takoradi,Maize,2014,6,118.3548
Sekondi/Takoradi,Maize,2014,7,117.1318
Sekondi/Takoradi,Maize,2014,8,115.7
Sekondi/Takoradi,Maize,2014,9,112.1683
Sekondi/Takoradi,Maize,2014,10,112.243
Sekondi/Takoradi,Maize,2014,11,113.2103
Sekondi/Takoradi,Maize,2014,12,114.0564
Sekondi/Takoradi,Maize,2015,1,120.5275
Sekondi/Takoradi,Maize,2015,2,121.1263
Sekondi/Takoradi,Maize,2015,3,122.0781
Sekondi/Takoradi,Maize,2015,4,123.8958
Sekondi/Takoradi,Maize,2015,5,125.2882
Sekondi/Takoradi,Maize,2015,6,127.111
Sekondi/Takoradi,Maize,2015,7,126.0348
Sekondi/Takoradi,Maize,2015,8,124.5137
Sekondi/Takoradi,Maize,2015,9,120.9395
Sekondi/Takoradi,Maize,2015,10,121.0138
Sekondi/Takoradi,Maize,2015,11,122.1764
Sekondi/Takoradi,Maize,2015,12,123.1852
Sekondi/Takoradi,Maize,2016,1,130.3701
Sekondi/Takoradi,Maize,2016,2,131.1867
Sekondi/Takoradi,Maize,2016,3,132.2356
Sekondi/Takoradi,Maize,2016,4,134.2526
Sekondi/Takoradi,Maize,2016,5,135.9292
Sekondi/Takoradi,Maize,2016,6,137.9933
Sekondi/Takoradi,Maize,2016,7,136.92
Sekondi/Takoradi,Maize,2016,8,135.0664
Sekondi/Takoradi,Maize,2016,9,131.7905
Sekondi/Takoradi,Maize,2016,10,131.4893
Sekondi/Takoradi,Maize,2016,11,133.5423
Sekondi/Takoradi,Maize,2016,12,135.1228
Sekondi/Takoradi,Maize,2017,1,139.5017
Sekondi/Takoradi,Maize,2017,2,140.5844
Sekondi/Takoradi,Maize,2017,3,141.8227
Sekondi/Takoradi,Maize,2017,4,143.2019
Sekondi/Takoradi,Maize,2017,5,144.5164
Sekondi/Takoradi,Maize,2017,6,146.5159
Sekondi/Takoradi,Maize,2017,7,146.8
Sekondi/Takoradi,Maize,2017,8,145
Sekondi/Takoradi,Maize,2017,9,142.4703
Sekondi/Takoradi,Maize,2017,10,142.2714
Sekondi/Takoradi,Maize,2017,11,
Sekondi/Takoradi,Cassava,2008,1,214.5
Sekondi/Takoradi,Cassava,2008,2,220.7
Sekondi/Takoradi,Cassava,2008,3,225.7
Sekondi/Takoradi,Cassava,2008,4,231.3
Sekondi/Takoradi,Cassava,2008,5,243.5
Sekondi/Takoradi,Cassava,2008,6,249.1
Sekondi/Takoradi,Cassava,2008,7,251
Sekondi/Takoradi,Cassava,2008,8,248.6
Sekondi/Takoradi,Cassava,2008,9,243.8
Sekondi/Takoradi,Cassava,2008,10,236.9
Sekondi/Takoradi,Cassava,2008,11,241.1
Sekondi/Takoradi,Cassava,2008,12,246.7
Sekondi/Takoradi,Cassava,2009,1,256.2
Sekondi/Takoradi,Cassava,2009,2,262.5
Sekondi/Takoradi,Cassava,2009,3,267.5
Sekondi/Takoradi,Cassava,2009,4,276
Sekondi/Takoradi,Cassava,2009,5,285.3
Sekondi/Takoradi,Cassava,2009,6,287.8
Sekondi/Takoradi,Cassava,2009,7,289.1
Sekondi/Takoradi,Cassava,2009,8,285.3
Sekondi/Takoradi,Cassava,2009,9,275
Sekondi/Takoradi,Cassava,2009,10,269
Sekondi/Takoradi,Cassava,2009,11,271
Sekondi/Takoradi,Cassava,2009,12,275.9
Sekondi/Takoradi,Cassava,2010,1,279.5
Sekondi/Takoradi,Cassava,2010,2,284
Sekondi/Takoradi,Cassava,2010,3,287.1
Sekondi/Takoradi,Cassava,2010,4,292.1
Sekondi/Takoradi,Cassava,2010,5,298.6
Sekondi/Takoradi,Cassava,2010,6,305.4
Sekondi/Takoradi,Cassava,2010,7,306
Sekondi/Takoradi,Cassava,2010,8,300.5
Sekondi/Takoradi,Cassava,2010,9,290.6
Sekondi/Takoradi,Cassava,2010,10,284.1
Sekondi/Takoradi,Cassava,2010,11,285.4
Sekondi/Takoradi,Cassava,2010,12,288.3
Sekondi/Takoradi,Cassava,2011,1,293
Sekondi/Takoradi,Cassava,2011,2,297
Sekondi/Takoradi,Cassava,2011,3,300.6
Sekondi/Takoradi,Cassava,2011,4,304.3
Sekondi/Takoradi,Cassava,2011,5,310.4
Sekondi/Takoradi,Cassava,2011,6,313.9
Sekondi/Takoradi,Cassava,2011,7,316
Sekondi/Takoradi,Cassava,2011,8,311.9
Sekondi/Takoradi,Cassava,2011,9,301.4
Sekondi/Takoradi,Cassava,2011,10,295.6
Sekondi/Takoradi,Cassava,2011,11,298
Sekondi/Takoradi,Cassava,2011,12,300.6
Sekondi/Takoradi,Cassava,2012,1,97.4958
Sekondi/Takoradi,Cassava,2012,2,98.641
Sekondi/Takoradi,Cassava,2012,3,98.641
Sekondi/Takoradi,Cassava,2012,4,101.4071
Sekondi/Takoradi,Cassava,2012,5,101.4071
Sekondi/Takoradi,Cassava,2012,6,102.1679
Sekondi/Takoradi,Cassava,2012,7,103.9148
Sekondi/Takoradi,Cassava,2012,8,101.9171
Sekondi/Takoradi,Cassava,2012,9,97.3699
Sekondi/Takoradi,Cassava,2012,10,98.5842
Sekondi/Takoradi,Cassava,2012,11,98.9502
Sekondi/Takoradi,Cassava,2012,12,99.6234
Sekondi/Takoradi,Cassava,2013,1,105.273
Sekondi/Takoradi,Cassava,2013,2,105.273
Sekondi/Takoradi,Cassava,2013,3,105.273
Sekondi/Takoradi,Cassava,2013,4,108.0738
Sekondi/Takoradi,Cassava,2013,5,108.0738
Sekondi/Takoradi,Cassava,2013,6,109.6575
Sekondi/Takoradi,Cassava,2013,7,111.53
Sekondi/Takoradi,Cassava,2013,8,110.0008
Sekondi/Takoradi,Cassava,2013,9,106.0242
Sekondi/Takoradi,Cassava,2013,10,105.3739
Sekondi/Takoradi,Cassava,2013,11,106.1582
Sekondi/Takoradi,Cassava,2013,12,106.8374
Sekondi/Takoradi,Cassava,2014,1,112.7433
Sekondi/Takoradi,Cassava,2014,2,113.1858
Sekondi/Takoradi,Cassava,2014,3,113.92
Sekondi/Takoradi,Cassava,2014,4,115.6005
Sekondi/Takoradi,Cassava,2014,5,116.7307
Sekondi/Takoradi,Cassava,2014,6,118.3548
Sekondi/Takoradi,Cassava,2014,7,117.1318
Sekondi/Takoradi,Cassava,2014,8,115.7
Sekondi/Takoradi,Cassava,2014,9,112.1683
Sekondi/Takoradi,Cassava,2014,10,112.243
Sekondi/Takoradi,Cassava,2014,11,113.2103
Sekondi/Takoradi,Cassava,2014,12,114.0564
Sekondi/Takoradi,Cassava,2015,1,120.5275
Sekondi/Takoradi,Cassava,2015,2,121.1263
Sekondi/Takoradi,Cassava,2015,3,122.0781
Sekondi/Takoradi,Cassava,2015,4,123.8958
Sekondi/Takoradi,Cassava,2015,5,125.2882
Sekondi/Takoradi,Cassava,2015,6,127.111
Sekondi/Takoradi,Cassava,2015,7,126.0348
Sekondi/Takoradi,Cassava,2015,8,124.5137
Sekondi/Takoradi,Cassava,2015,9,120.9395
Sekondi/Takoradi,Cassava,2015,10,121.0138
Sekondi/Takoradi,Cassava,2015,11,122.1764
Sekondi/Takoradi,Cassava,2015,12,123.1852
Sekondi/Takoradi,Cassava,2016,1,130.3701
Sekondi/Takoradi,Cassava,2016,2,131.1867
Sekondi/Takoradi,Cassava,2016,3,132.2356
Sekondi/Takoradi,Cassava,2016,4,134.2526
Sekondi/Takoradi,Cassava,2016,5,135.9292
Sekondi/Takoradi,Cassava,2016,6,137.9933
Sekondi/Takoradi,Cassava,2016,7,136.92
Sekondi/Takoradi,Cassava,2016,8,135.0664
Sekondi/Takoradi,Cassava,2016,9,131.7905
Sekondi/Takoradi,Cassava,2016,10,131.4893
Sekondi/Takoradi,Cassava,2016,11,133.5423
Sekondi/Takoradi,Cassava,2016,12,135.1228
Sekondi/Takoradi,Cassava,2017,1,139.5017
Sekondi/Takoradi,Cassava,2017,2,140.5844
Sekondi/Takoradi,Cassava,2017,3,141.8227
Sekondi/Takoradi,Cassava,2017,4,143.2019
Sekondi/Takoradi,Cassava,2017,5,144.5164
Sekondi/Takoradi,Cassava,2017,6,146.5159
Sekondi/Takoradi,Cassava,2017,7,146.8
Sekondi/Takoradi,Cassava,2017,8,145
Sekondi/Takoradi,Cassava,2017,9,142.4703
Sekondi/Takoradi,Cassava,2017,10,142.2714
Sekondi/Takoradi,Cassava,2017,11,
Sekondi/Takoradi,Rice (local),2008,1,214.5
Sekondi/Takoradi,Rice (local),2008,2,220.7
Sekondi/Takoradi,Rice (local),2008,3,225.7
Sekondi/Takoradi,Rice (local),2008,4,231.3
Sekondi/Takoradi,Rice (local),2008,5,243.5
Sekondi/Takoradi,Rice (local),2008,6,249.1
Sekondi/Takoradi,Rice (local),2008,7,251
Sekondi/Takoradi,Rice (local),2008,8,248.6
Sekondi/Takoradi,Rice (local),2008,9,243.8
Sekondi/Takoradi,Rice (local),2008,10,236.9
Sekondi/Takoradi,Rice (local),2008,11,241.1
Sekondi/Takoradi,Rice (local),2008,12,246.7
Sekondi/Takoradi,Rice (local),2009,1,256.2
Sekondi/Takoradi,Rice (local),2009,2,262.5
Sekondi/Takoradi,Rice (local),2009,3,267.5
Sekondi/Takoradi,Rice (local),2009,4,276
Sekondi/Takoradi,Rice (local),2009,5,285.3
Sekondi/Takoradi,Rice (local),2009,6,287.8
Sekondi/Takoradi,Rice (local),2009,7,289.1
Sekondi/Takoradi,Rice (local),2009,8,285.3
Sekondi/Takoradi,Rice (local),2009,9,275
Sekondi/Takoradi,Rice (local),2009,10,269
Sekondi/Takoradi,Rice (local),2009,11,271
Sekondi/Takoradi,Rice (local),2009,12,275.9
Sekondi/Takoradi,Rice (local),2010,1,279.5
Sekondi/Takoradi,Rice (local),2010,2,284
Sekondi/Takoradi,Rice (local),2010,3,287.1
Sekondi/Takoradi,Rice (local),2010,4,292.1
Sekondi/Takoradi,Rice (local),2010,5,298.6
Sekondi/Takoradi,Rice (local),2010,6,305.4
Sekondi/Takoradi,Rice (local),2010,7,306
Sekondi/Takoradi,Rice (local),2010,8,300.5
Sekondi/Takoradi,Rice (local),2010,9,290.6
Sekondi/Takoradi,Rice (local),2010,10,284.1
Sekondi/Takoradi,Rice (local),2010,11,285.4
Sekondi/Takoradi,Rice (local),2010,12,288.3
Sekondi/Takoradi,Rice (local),2011,1,293
Sekondi/Takoradi,Rice (local),2011,2,297
Sekondi/Takoradi,Rice (local),2011,3,300.6
Sekondi/Takoradi,Rice (local),2011,4,304.3
Sekondi/Takoradi,Rice (local),2011,5,310.4
Sekondi/Takoradi,Rice (local),2011,6,313.9
Sekondi/Takoradi,Rice (local),2011,7,316
Sekondi/Takoradi,Rice (local),2011,8,311.9
Sekondi/Takoradi,Rice (local),2011,9,301.4
Sekondi/Takoradi,Rice (local),2011,10,295.6
Sekondi/Takoradi,Rice (local),2011,11,298
Sekondi/Takoradi,Rice (local),2011,12,300.6
Sekondi/Takoradi,Rice (local),2012,1,97.4958
Sekondi/Takoradi,Rice (local),2012,2,98.641
Sekondi/Takoradi,Rice (local),2012,3,98.641
Sekondi/Takoradi,Rice (local),2012,4,101.4071
Sekondi/Takoradi,Rice (local),2012,5,101.4071
Sekondi/Takoradi,Rice (local),2012,6,102.1679
Sekondi/Takoradi,Rice (local),2012,7,103.9148
Sekondi/Takoradi,Rice (local),2012,8,101.9171
Sekondi/Takoradi,Rice (local),2012,9,97.3699
Sekondi/Takoradi,Rice (local),2012,10,98.5842
Sekondi/Takoradi,Rice (local),2012,11,98.9502
Sekondi/Takoradi,Rice (local),2012,12,99.6234
Sekondi/Takoradi,Rice (local),2013,1,105.273
Sekondi/Takoradi,Rice (local),2013,2,105.273
Sekondi/Takoradi,Rice (local),2013,3,105.273
Sekondi/Takoradi,Rice (local),2013,4,108.0738
Sekondi/Takoradi,Rice (local),2013,5,108.0738
Sekondi/Takoradi,Rice (local),2013,6,109.6575
Sekondi/Takoradi,Rice (local),2013,7,111.53
Sekondi/Takoradi,Rice (local),2013,8,110.0008
Sekondi/Takoradi,Rice (local),2013,9,106.0242
Sekondi/Takoradi,Rice (local),2013,10,105.3739
Sekondi/Takoradi,Rice (local),2013,11,106.1582
Sekondi/Takoradi,Rice (local),2013,12,106.8374
Sekondi/Takoradi,Rice (local),2014,1,112.7433
Sekondi/Takoradi,Rice (local),2014,2,113.1858
Sekondi/Takoradi,Rice (local),2014,3,113.92
Sekondi/Takoradi,Rice (local),2014,4,115.6005
Sekondi/Takoradi,Rice (local),2014,5,116.7307
Sekondi/Takoradi,Rice (local),2014,6,118.3548
Sekondi/Takoradi,Rice (local),2014,7,117.1318
Sekondi/Takoradi,Rice (local),2014,8,115.7
Sekondi/Takoradi,Rice (local),2014,9,112.1683
Sekondi/Takoradi,Rice (local),2014,10,112.243
Sekondi/Takoradi,Rice (local),2014,11,113.2103
Sekondi/Takoradi,Rice (local),2014,12,114.0564
Sekondi/Takoradi,Rice (local),2015,1,120.5275
Sekondi/Takoradi,Rice (local),2015,2,121.1263
Sekondi/Takoradi,Rice (local),2015,3,122.0781
Sekondi/Takoradi,Rice (local),2015,4,123.8958
Sekondi/Takoradi,Rice (local),2015,5,125.2882
Sekondi/Takoradi,Rice (local),2015,6,127.111
Sekondi/Takoradi,Rice (local),2015,7,126.0348
Sekondi/Takoradi,Rice (local),2015,8,124.5137
Sekondi/Takoradi,Rice (local),2015,9,120.9395
Sekondi/Takoradi,Rice (local),2015,10,121.0138
Sekondi/Takoradi,Rice (local),2015,11,122.1764
Sekondi/Takoradi,Rice (local),2015,12,123.1852
Sekondi/Takoradi,Rice (local),2016,1,130.3701
Sekondi/Takoradi,Rice (local),2016,2,131.1867
Sekondi/Takoradi,Rice (local),2016,3,132.2356
Sekondi/Takoradi,Rice (local),2016,4,134.2526
Sekondi/Takoradi,Rice (local),2016,5,135.9292
Sekondi/Takoradi,Rice (local),2016,6,137.9933
Sekondi/Takoradi,Rice (local),2016,7,136.92
Sekondi/Takoradi,Rice (local),2016,8,135.0664
Sekondi/Takoradi,Rice (local),2016,9,131.7905
Sekondi/Takoradi,Rice (local),2016,10,131.4893
Sekondi/Takoradi,Rice (local),2016,11,133.5423
Sekondi/Takoradi,Rice (local),2016,12,135.1228
Sekondi/Takoradi,Rice (local),2017,1,139.5017
Sekondi/Takoradi,Rice (local),2017,2,140.5844
Sekondi/Takoradi,Rice (local),2017,3,141.8227
Sekondi/Takoradi,Rice (local),2017,4,143.2019
Sekondi/Takoradi,Rice (local),2017,5,144.5164
Sekondi/Takoradi,Rice (local),2017,6,146.5159
Sekondi/Takoradi,Rice (local),2017,7,146.8
Sekondi/Takoradi,Rice (local),2017,8,145
Sekondi/Takoradi,Rice (local),2017,9,142.4703
Sekondi/Takoradi,Rice (local),2017,10,142.2714
Sekondi/Takoradi,Rice (local),2017,11,
Sekondi/Takoradi,Plantains (apentu),2008,1,214.5
Sekondi/Takoradi,Plantains (apentu),2008,2,220.7
Sekondi/Takoradi,Plantains (apentu),2008,3,225.7
Sekondi/Takoradi,Plantains (apentu),2008,4,231.3
Sekondi/Takoradi,Plantains (apentu),2008,5,243.5
Sekondi/Takoradi,Plantains (apentu),2008,6,249.1
Sekondi/Takoradi,Plantains (apentu),2008,7,251
Sekondi/Takoradi,Plantains (apentu),2008,8,248.6
Sekondi/Takoradi,Plantains (apentu),2008,9,243.8
Sekondi/Takoradi,Plantains (apentu),2008,10,236.9
Sekondi/Takoradi,Plantains (apentu),2008,11,241.1
Sekondi/Takoradi,Plantains (apentu),2008,12,246.7
Sekondi/Takoradi,Plantains (apentu),2009,1,256.2
Sekondi/Takoradi,Plantains (apentu),2009,2,262.5
Sekondi/Takoradi,Plantains (apentu),2009,3,267.5
Sekondi/Takoradi,Plantains (apentu),2009,4,276
Sekondi/Takoradi,Plantains (apentu),2009,5,285.3
Sekondi/Takoradi,Plantains (apentu),2009,6,287.8
Sekondi/Takoradi,Plantains (apentu),2009,7,289.1
Sekondi/Takoradi,Plantains (apentu),2009,8,285.3
Sekondi/Takoradi,Plantains (apentu),2009,9,275
Sekondi/Takoradi,Plantains (apentu),2009,10,269
Sekondi/Takoradi,Plantains (apentu),2009,11,271
Sekondi/Takoradi,Plantains (apentu),2009,12,275.9
Sekondi/Takoradi,Plantains (apentu),2010,1,279.5
Sekondi/Takoradi,Plantains (apentu),2010,2,284
Sekondi/Takoradi,Plantains (apentu),2010,3,287.1
Sekondi/Takoradi,Plantains (apentu),2010,4,292.1
Sekondi/Takoradi,Plantains (apentu),2010,5,298.6
Sekondi/Takoradi,Plantains (apentu),2010,6,305.4
Sekondi/Takoradi,Plantains (apentu),2010,7,306
Sekondi/Takoradi,Plantains (apentu),2010,8,300.5
Sekondi/Takoradi,Plantains (apentu),2010,9,290.6
Sekondi/Takoradi,Plantains (apentu),2010,10,284.1
Sekondi/Takoradi,Plantains (apentu),2010,11,285.4
Sekondi/Takoradi,Plantains (apentu),2010,12,288.3
Sekondi/Takoradi,Plantains (apentu),2011,1,293
Sekondi/Takoradi,Plantains (apentu),2011,2,297
Sekondi/Takoradi,Plantains (apentu),2011,3,300.6
Sekondi/Takoradi,Plantains (apentu),2011,4,304.3
Sekondi/Takoradi,Plantains (apentu),2011,5,310.4
Sekondi/Takoradi,Plantains (apentu),2011,6,313.9
Sekondi/Takoradi,Plantains (apentu),2011,7,316
Sekondi/Takoradi,Plantains (apentu),2011,8,311.9
Sekondi/Takoradi,Plantains (apentu),2011,9,301.4
Sekondi/Takoradi,Plantains (apentu),2011,10,295.6
Sekondi/Takoradi,Plantains (apentu),2011,11,298
Sekondi/Takoradi,Plantains (apentu),2011,12,300.6
Sekondi/Takoradi,Plantains (apentu),2012,1,97.4958
Sekondi/Takoradi,Plantains (apentu),2012,2,98.641
Sekondi/Takoradi,Plantains (apentu),2012,3,98.641
Sekondi/Takoradi,Plantains (apentu),2012,4,101.4071
Sekondi/Takoradi,Plantains (apentu),2012,5,101.4071
Sekondi/Takoradi,Plantains (apentu),2012,6,102.1679
Sekondi/Takoradi,Plantains (apentu),2012,7,103.9148
Sekondi/Takoradi,Plantains (apentu),2012,8,101.9171
Sekondi/Takoradi,Plantains (apentu),2012,9,97.3699
Sekondi/Takoradi,Plantains (apentu),2012,10,98.5842
Sekondi/Takoradi,Plantains (apentu),2012,11,98.9502
Sekondi/Takoradi,Plantains (apentu),2012,12,99.6234
Sekondi/Takoradi,Plantains (apentu),2013,1,105.273
Sekondi/Takoradi,Plantains (apentu),2013,2,105.273
Sekondi/Takoradi,Plantains (apentu),2013,3,105.273
Sekondi/Takoradi,Plantains (apentu),2013,4,108.0738
Sekondi/Takoradi,Plantains (apentu),2013,5,108.0738
Sekondi/Takoradi,Plantains (apentu),2013,6,109.6575
Sekondi/Takoradi,Plantains (apentu),2013,7,111.53
Sekondi/Takoradi,Plantains (apentu),2013,8,110.0008
Sekondi/Takoradi,Plantains (apentu),2013,9,106.0242
Sekondi/Takoradi,Plantains (apentu),2013,10,105.3739
Sekondi/Takoradi,Plantains (apentu),2013,11,106.1582
Sekondi/Takoradi,Plantains (apentu),2013,12,106.8374
Sekondi/Takoradi,Plantains (apentu),2014,1,112.7433
Sekondi/Takoradi,Plantains (apentu),2014,2,113.1858
Sekondi/Takoradi,Plantains (apentu),2014,3,113.92
Sekondi/Takoradi,Plantains (apentu),2014,4,115.6005
Sekondi/Takoradi,Plantains (apentu),2014,5,116.7307
Sekondi/Takoradi,Plantains (apentu),2014,6,118.3548
Sekondi/Takoradi,Plantains (apentu),2014,7,117.1318
Sekondi/Takoradi,Plantains (apentu),2014,8,115.7
Sekondi/Takoradi,Plantains (apentu),2014,9,112.1683
Sekondi/Takoradi,Plantains (apentu),2014,10,112.243
Sekondi/Takoradi,Plantains (apentu),2014,11,113.2103
Sekondi/Takoradi,Plantains (apentu),2014,12,114.0564
Sekondi/Takoradi,Plantains (apentu),2015,1,120.5275
Sekondi/Takoradi,Plantains (apentu),2015,2,121.1263
Sekondi/Takoradi,Plantains (apentu),2015,3,122.0781
Sekondi/Takoradi,Plantains (apentu),2015,4,123.8958
Sekondi/Takoradi,Plantains (apentu),2015,5,125.2882
Sekondi/Takoradi,Plantains (apentu),2015,6,127.111
Sekondi/Takoradi,Plantains (apentu),2015,7,126.0348
Sekondi/Takoradi,Plantains (apentu),2015,8,124.5137
Sekondi/Takoradi,Plantains (apentu),2015,9,120.9395
Sekondi/Takoradi,Plantains (apentu),2015,10,121.0138
Sekondi/Takoradi,Plantains (apentu),2015,11,122.1764
Sekondi/Takoradi,Plantains (apentu),2015,12,123.1852
Sekondi/Takoradi,Plantains (apentu),2016,1,130.3701
Sekondi/Takoradi,Plantains (apentu),2016,2,131.1867
Sekondi/Takoradi,Plantains (apentu),2016,3,132.2356
Sekondi/Takoradi,Plantains (apentu),2016,4,134.2526
Sekondi/Takoradi,Plantains (apentu),2016,5,135.9292
Sekondi/Takoradi,Plantains (apentu),2016,6,137.9933
Sekondi/Takoradi,Plantains (apentu),2016,7,136.92
Sekondi/Takoradi,Plantains (apentu),2016,8,135.0664
Sekondi/Takoradi,Plantains (apentu),2016,9,131.7905
Sekondi/Takoradi,Plantains (apentu),2016,10,131.4893
Sekondi/Takoradi,Plantains (apentu),2016,11,133.5423
Sekondi/Takoradi,Plantains (apentu),2016,12,135.1228
Sekondi/Takoradi,Plantains (apentu),2017,1,139.5017
Sekondi/Takoradi,Plantains (apentu),2017,2,140.5844
Sekondi/Takoradi,Plantains (apentu),2017,3,141.8227
Sekondi/Takoradi,Plantains (apentu),2017,4,143.2019
Sekondi/Takoradi,Plantains (apentu),2017,5,144.5164
Sekondi/Takoradi,Plantains (apentu),2017,6,146.5159
